wall_time_iso,step,left_ft_joint,right_ft_joint
2026-02-27T10:33:22.164,611,"[1.8882563381339423e-05, 0.0005579374847002327, 0.0006384570733644068, -6.420953013730468e-08, -1.2158089646163717e-08, -8.383681304735546e-09]","[6.53419629088603e-05, 0.0006067000795155764, 0.0006370024639181793, -7.067507112878957e-08, -5.974356565019434e-09, -8.046935562333601e-09]"
2026-02-27T10:33:22.224,612,"[4.6917532017687336e-05, 0.0005798668134957552, 0.0005045972066000104, -6.739750091355745e-08, -6.204497804418452e-09, 4.118147156617624e-09]","[8.58913263073191e-05, 0.0006288663134910166, 0.000505540519952774, -7.390448786281922e-08, -1.0265758243477308e-09, 4.436252254436113e-09]"
2026-02-27T10:33:22.280,613,"[-1.2222481927892659e-05, 0.0006169677944853902, 0.0003685101110022515, -7.729546069867865e-08, -1.0601240774121834e-08, -6.953393416608833e-09]","[1.3618235243484378e-05, 0.000649525027256459, 0.0003749061143025756, -8.163328146792992e-08, -7.19413906224986e-09, -6.740257685322604e-09]"
2026-02-27T10:33:22.337,614,"[-1.6796293493825942e-05, 0.0006504179327748716, 0.00021559245942626148, -8.545256235947818e-08, -7.110692035183774e-09, -3.394640124554371e-09]","[-5.2408408919291105e-06, 0.0006689674337394536, 0.00022993086895439774, -8.795190353794169e-08, -5.638561173526568e-09, -3.280065552502265e-09]"
2026-02-27T10:33:22.393,615,"[-8.481211807520594e-06, 0.0006811353960074484, 7.079711940605193e-05, -9.32411623466578e-08, -1.0241499870389248e-09, 1.412402639289212e-09]","[-1.4871980965835974e-05, 0.0006850084173493087, 9.201577631756663e-05, -9.381009391518091e-08, -1.9691506203400877e-09, 1.4157774952394675e-09]"
2026-02-27T10:33:22.450,616,"[5.3346252570918296e-06, 0.0007044404046609998, -5.894295827602036e-05, -9.916889354144587e-08, 5.0925295091985845e-09, 5.576454853439827e-09]","[-1.6514884919160977e-05, 0.0006967615918256342, -3.2515847124159336e-05, -9.821837210211015e-08, 2.0686836688099675e-09, 5.488723697766318e-09]"
2026-02-27T10:33:22.506,617,"[2.8184613256598823e-05, 0.0007224618457257748, -0.00016650711768306792, -1.0392339078180157e-07, 1.1636485552912745e-08, 9.767441078167849e-09]","[-7.11526536179008e-06, 0.000706010905560106, -0.00013707859034184366, -1.0181682341681153e-07, 6.810719099803464e-09, 9.605836126524991e-09]"
2026-02-27T10:33:22.562,618,"[8.031190373003483e-05, 0.0007363720214925706, -0.0002630915550980717, -1.0513505088738384e-07, 2.0382605825375322e-08, 2.3439648444423256e-08]","[3.9204976928886026e-05, 0.0007204125868156552, -0.00023398581834044307, -1.0309572928690613e-07, 1.4786382784848229e-08, 2.3264108861553723e-08]"
2026-02-27T10:33:22.619,619,"[7.767347415210679e-05, 0.0007316919509321451, -0.00031326673342846334, -1.0762151703147538e-07, 2.1373413261471796e-08, 1.4038289641860047e-08]","[2.9729919333476573e-05, 0.0007054592715576291, -0.0002857777290046215, -1.0421316432029926e-07, 1.4875286780124952e-08, 1.37995854743167e-08]"
2026-02-27T10:33:22.675,620,"[0.00013506444520317018, 0.0007447690586559474, -0.0003566333616618067, -1.0847188747220571e-07, 2.7464126972631675e-08, 2.5404403913853457e-08]","[9.349652827950194e-05, 0.0007204925059340894, -0.00033323306706734, -1.0531460503671042e-07, 2.1832523344755828e-08, 2.5189029528860374e-08]"
2026-02-27T10:33:22.732,621,"[0.00014305928198155016, 0.0007439989713020623, -0.00035488809226080775, -1.123063455565898e-07, 2.586004477223014e-08, 1.3781289887049297e-08]","[0.00010882528295041993, 0.0007068366394378245, -0.0003364766307640821, -1.0742257927631726e-07, 2.122616571398339e-08, 1.3526729070179044e-08]"
2026-02-27T10:33:22.788,622,"[-0.0005416786298155785, 0.0002022698026848957, -0.00026014226023107767, -5.846710493528917e-08, -7.387261291569303e-08, -2.3798219217496808e-07]","[-0.0005314114387147129, 8.572416118113324e-05, -0.0002543092705309391, -4.298916422840193e-08, -7.253387934724742e-08, -2.384611264005798e-07]"
2026-02-27T10:33:22.845,623,"[-0.0004179591196589172, 0.0003142363275401294, -0.0002476443478371948, -5.766812449792269e-08, -6.926944706719951e-08, -1.5980305079210666e-07]","[-0.00035608067992143333, 0.00024204578949138522, -0.0002407892025075853, -4.809199083410931e-08, -6.107072891836651e-08, -1.5995610169738939e-07]"
2026-02-27T10:33:22.901,624,"[-0.0003273816837463528, 0.0005612674285657704, -0.0002574016689322889, -7.572844396008804e-08, -6.157875986900763e-08, -9.566480230205343e-08]","[-0.00026139611145481467, 0.0005404290859587491, -0.00025987718254327774, -7.295950865682244e-08, -5.279180115280724e-08, -9.557983560171124e-08]"
2026-02-27T10:33:22.957,625,"[1.7801254443838843e-06, 0.0008912872872315347, -0.00022070156410336494, -1.1362756424659892e-07, -1.3073297999710576e-08, 1.6138359981709982e-08]","[3.147069219266996e-05, 0.0009142350754700601, -0.00021567557996604592, -1.1670111632611224e-07, -9.146249979608001e-09, 1.6318750795107917e-08]"
2026-02-27T10:33:23.013,626,"[-0.6865745186805725, 0.06836789101362228, -0.14431732892990112, 0.002705987775698304, -0.001907594851218164, -0.01492241956293583]","[0.010318932123482227, 0.007520873099565506, -0.00015074003022164106, -1.1654620948320371e-06, 2.487929350536433e-06, 2.46988588514796e-06]"
2026-02-27T10:33:23.070,627,"[-0.0014854352921247482, -0.0003005756880156696, -0.004140024073421955, 4.3489734480317566e-08, -1.6478674069730914e-07, -5.348400122784369e-07]","[-0.0015574668068438768, -0.0003284830308984965, 0.0007102463860064745, 3.47915580789504e-08, -1.9602602208124154e-07, -5.351067215997318e-07]"
2026-02-27T10:33:23.127,628,"[0.0005262691993266344, 0.0004903522203676403, 0.00021881151769775897, -1.0526397886678751e-07, 2.2343330385865556e-07, -4.1128782868327107e-07]","[3.892485619871877e-05, 0.00034889247035607696, 0.0012205546954646707, -8.898452819039449e-08, 1.5414242682254553e-07, -4.131680952923489e-07]"
2026-02-27T10:33:23.188,629,"[0.01436474360525608, 0.0010309070348739624, -0.00015662467922084033, 5.076466095488286e-06, -4.658099896914791e-06, 8.998784323921427e-05]","[0.000431970926001668, 0.0006736433133482933, -0.0009108203812502325, -7.044269523248659e-08, 9.059023753366091e-09, -8.204960266766648e-09]"
2026-02-27T10:33:23.250,630,"[8.216042518615723, -1.1679587364196777, -18.065879821777344, 0.14819547533988953, -0.05714823678135872, -0.01321807038038969]","[-2.2611799240112305, -7.592795372009277, 24.475549697875977, 0.1387660950422287, -0.10610467940568924, -0.03021230734884739]"
2026-02-27T10:33:23.311,631,"[10.686363220214844, 2.9224226474761963, -42.27384948730469, 0.10078064352273941, -0.20583446323871613, -0.024269109591841698]","[-8.218527793884277, -3.1707167625427246, 44.11960983276367, 0.07971962541341782, -0.16372618079185486, -0.043963003903627396]"
2026-02-27T10:33:23.373,632,"[9.276762962341309, 5.59668493270874, -45.71701431274414, 0.09686818718910217, -0.22955289483070374, 0.0009156203013844788]","[-9.628064155578613, -2.49357533454895, 45.04048538208008, 0.07695377618074417, -0.167671337723732, 0.015975819900631905]"
2026-02-27T10:33:23.433,633,"[8.586527824401855, 6.143616199493408, -46.05527114868164, 0.09698471426963806, -0.22939056158065796, 0.027584940195083618]","[-10.323598861694336, -2.3523247241973877, 44.94661331176758, 0.079044409096241, -0.169031023979187, 0.03750722482800484]"
2026-02-27T10:33:23.491,634,"[8.380644798278809, 5.878689765930176, -45.97275161743164, 0.09687686711549759, -0.22881345450878143, 0.014273781329393387]","[-10.156279563903809, -2.4720818996429443, 45.10371398925781, 0.0777253806591034, -0.16821198165416718, 0.03848312795162201]"
2026-02-27T10:33:23.550,635,"[8.125396728515625, 5.654591083526611, -45.79589080810547, 0.097058966755867, -0.22692658007144928, 0.013313699513673782]","[-9.903524398803711, -2.299544095993042, 45.34828567504883, 0.07508300244808197, -0.16747352480888367, 0.03745663911104202]"
2026-02-27T10:33:23.611,636,"[7.857597827911377, 5.437501907348633, -45.615718841552734, 0.09711172431707382, -0.22491538524627686, 0.01493734773248434]","[-9.63677978515625, -2.0782580375671387, 45.5897102355957, 0.0724521279335022, -0.1668030023574829, 0.03630996495485306]"
2026-02-27T10:33:23.670,637,"[7.618348121643066, 5.232803821563721, -45.46397018432617, 0.09698457270860672, -0.223135843873024, 0.016824476420879364]","[-9.39645004272461, -1.8880398273468018, 45.7933349609375, 0.07022140920162201, -0.16623012721538544, 0.0342082679271698]"
2026-02-27T10:33:23.735,638,"[8.124129295349121, 5.556877136230469, -45.39154052734375, 0.11920622736215591, -0.2542499303817749, 0.02007117308676243]","[-9.9395751953125, -2.255525827407837, 45.96284484863281, 0.06846613436937332, -0.1655409336090088, 0.029943499714136124]"
2026-02-27T10:33:23.797,639,"[7.970107555389404, 5.418493747711182, -45.345237731933594, 0.11884543299674988, -0.2538265287876129, 0.02176017314195633]","[-9.813644409179688, -2.1590001583099365, 46.03535842895508, 0.06732767075300217, -0.16526521742343903, 0.02755625918507576]"
2026-02-27T10:33:23.856,640,"[7.21240234375, 4.762550354003906, -45.31035232543945, 0.09548188000917435, -0.22024382650852203, 0.021605029702186584]","[-8.814970970153809, -1.5805381536483765, 46.02652359008789, 0.06668899208307266, -0.16520555317401886, 0.02698199823498726]"
2026-02-27T10:33:23.917,641,"[7.290116786956787, 4.551060676574707, -45.314414978027344, 0.09456910192966461, -0.21979962289333344, 0.020815342664718628]","[-8.50206470489502, -1.5554516315460205, 46.001094818115234, 0.06624164432287216, -0.16484951972961426, 0.024116486310958862]"
2026-02-27T10:33:23.976,642,"[7.35690450668335, 4.2864909172058105, -45.36344909667969, 0.09348993748426437, -0.21997615694999695, 0.019849203526973724]","[-8.282495498657227, -1.5882195234298706, 45.9760856628418, 0.06545004993677139, -0.1644022911787033, 0.01941516622900963]"
2026-02-27T10:33:24.034,643,"[7.352156639099121, 4.066829681396484, -45.4069709777832, 0.09277723729610443, -0.21873684227466583, 0.026463255286216736]","[-8.15511703491211, -1.735756516456604, 45.93564224243164, 0.06541698426008224, -0.1639268696308136, 0.0077318307012319565]"
2026-02-27T10:33:24.092,644,"[6.774844646453857, 3.2012763023376465, -45.447933197021484, 0.09259069710969925, -0.22079555690288544, 0.020181184634566307]","[-7.780980587005615, -1.7015236616134644, 45.836326599121094, 0.04285931587219238, -0.13910090923309326, 0.00580927450209856]"
2026-02-27T10:33:24.151,645,"[7.265824794769287, 3.1168198585510254, -45.65142822265625, 0.08990342915058136, -0.22501857578754425, 0.0176946222782135]","[-8.725530624389648, -3.080796241760254, 45.652095794677734, 0.06967295706272125, -0.16416533291339874, -0.005097258370369673]"
2026-02-27T10:33:24.212,646,"[7.499215126037598, 3.028451442718506, -45.746463775634766, 0.08783575892448425, -0.22900773584842682, 0.01571592316031456]","[-8.733015060424805, -3.360922336578369, 45.5206413269043, 0.07136424630880356, -0.16405081748962402, -0.011110466904938221]"
2026-02-27T10:33:24.273,647,"[7.638034820556641, 3.3183584213256836, -45.944664001464844, 0.09299049526453018, -0.22316449880599976, 0.0053743887692689896]","[-8.455351829528809, -3.6699306964874268, 45.44060516357422, 0.0733661875128746, -0.16399772465229034, -0.0077378046698868275]"
2026-02-27T10:33:24.331,648,"[7.6984710693359375, 3.5098845958709717, -46.076419830322266, 0.09374623745679855, -0.2228463739156723, 0.005287203937768936]","[-8.30284309387207, -3.7053449153900146, 45.28575134277344, 0.07535779476165771, -0.1635340005159378, -0.005186022259294987]"
2026-02-27T10:33:24.391,649,"[7.911062240600586, 3.6284422874450684, -46.227272033691406, 0.09404560923576355, -0.2233799248933792, -0.0031038413289934397]","[-8.103331565856934, -3.847640037536621, 45.144004821777344, 0.0777195543050766, -0.16315624117851257, -0.002649388276040554]"
2026-02-27T10:33:24.452,650,"[7.86565637588501, 3.6558682918548584, -46.35173416137695, 0.0945914089679718, -0.22389942407608032, -0.00557869765907526]","[-8.26406192779541, -4.013187408447266, 45.00182342529297, 0.08005199581384659, -0.16285137832164764, 0.00023404040257446468]"
2026-02-27T10:33:24.510,651,"[7.8638691902160645, 3.764953136444092, -46.41460418701172, 0.09554797410964966, -0.22457067668437958, -0.0062141818925738335]","[-8.489492416381836, -4.012258052825928, 44.92499542236328, 0.08149297535419464, -0.16264145076274872, 0.004815104883164167]"
2026-02-27T10:33:24.571,652,"[7.9624528884887695, 3.9175546169281006, -46.34553527832031, 0.09686671197414398, -0.22414517402648926, -0.006240205839276314]","[-8.725584983825684, -3.8206393718719482, 44.830997467041016, 0.08322775363922119, -0.1625565141439438, 0.008753755129873753]"
2026-02-27T10:33:24.630,653,"[8.006712913513184, 4.32797908782959, -46.440589904785156, 0.09795437753200531, -0.22537267208099365, -0.0012003753799945116]","[-8.91637134552002, -3.604762077331543, 44.895633697509766, 0.08282381296157837, -0.16245411336421967, 0.015756813809275627]"
2026-02-27T10:33:24.688,654,"[8.037345886230469, 4.640020370483398, -46.418060302734375, 0.09902700036764145, -0.2256404012441635, 0.004081032704561949]","[-9.203521728515625, -3.3724381923675537, 44.91444396972656, 0.08270806074142456, -0.16260311007499695, 0.019298816099762917]"
2026-02-27T10:33:24.749,655,"[8.064367294311523, 4.8802571296691895, -46.337974548339844, 0.09987745434045792, -0.22546465694904327, 0.010112917982041836]","[-9.445502281188965, -3.2140026092529297, 44.9770622253418, 0.08212161809206009, -0.16293135285377502, 0.020163165405392647]"
2026-02-27T10:33:24.810,656,"[8.072318077087402, 5.029911994934082, -46.227622985839844, 0.10053636878728867, -0.22526448965072632, 0.015644360333681107]","[-9.699821472167969, -3.1894893646240234, 45.06062316894531, 0.08142034709453583, -0.16342893242835999, 0.018795693293213844]"
2026-02-27T10:33:24.874,657,"[14.498433113098145, 5.985206127166748, -45.162044525146484, 0.09412349760532379, -0.21247507631778717, -0.022204145789146423]","[-1.3001619577407837, -1.0267044305801392, 45.69709396362305, 0.06942466646432877, -0.1590917855501175, -0.07464097440242767]"
2026-02-27T10:33:24.934,658,"[0.6208198070526123, 5.243584632873535, -46.4042854309082, 0.09022544324398041, 0.14994414150714874, 0.06424965709447861]","[-1.8149279356002808, -4.01890754699707, 45.11032485961914, 0.08854105323553085, -0.18028664588928223, -0.033965058624744415]"
2026-02-27T10:33:24.992,659,"[7.9932861328125, 5.047331809997559, -45.930419921875, 0.09635204821825027, -0.20185250043869019, 0.082721047103405]","[-9.773140907287598, -4.532700538635254, 45.1247673034668, 0.09562353044748306, -0.16838622093200684, -0.06406430155038834]"
2026-02-27T10:33:25.051,660,"[7.984016418457031, 4.939754962921143, -45.89234924316406, 0.09666332602500916, -0.20261631906032562, 0.08697234839200974]","[-10.108110427856445, -4.715365409851074, 45.062156677246094, 0.09585396945476532, -0.16892479360103607, -0.065900519490242]"
2026-02-27T10:33:25.113,661,"[7.954248905181885, 4.851588726043701, -45.790653228759766, 0.09688549488782883, -0.20279081165790558, 0.08767715096473694]","[-10.264372825622559, -4.699418544769287, 45.07686233520508, 0.09533007442951202, -0.1691022366285324, -0.06477271020412445]"
2026-02-27T10:33:25.174,662,"[7.861155986785889, 4.784092903137207, -45.685638427734375, 0.09694697707891464, -0.20249181985855103, 0.0891500934958458]","[-10.322375297546387, -4.535165786743164, 45.133018493652344, 0.09422705322504044, -0.16915209591388702, -0.0627928152680397]"
2026-02-27T10:33:25.233,663,"[7.691578388214111, 4.692066192626953, -45.593772888183594, 0.09680697321891785, -0.20168904960155487, 0.0906229019165039]","[-10.278654098510742, -4.304229259490967, 45.244842529296875, 0.09280543774366379, -0.16903556883335114, -0.06073753163218498]"
2026-02-27T10:33:25.291,664,"[7.507400989532471, 4.573156356811523, -45.54561233520508, 0.0964471772313118, -0.20089253783226013, 0.0911860540509224]","[-10.194416999816895, -4.0879106521606445, 45.368385314941406, 0.09133229404687881, -0.16881445050239563, -0.058649539947509766]"
2026-02-27T10:33:25.353,665,"[7.347854137420654, 4.436265468597412, -45.53782653808594, 0.09594583511352539, -0.20023900270462036, 0.09084220230579376]","[-10.096107482910156, -3.904092311859131, 45.463497161865234, 0.08993998169898987, -0.16850975155830383, -0.0566985122859478]"
2026-02-27T10:33:25.415,666,"[7.235076427459717, 4.279313564300537, -45.56424331665039, 0.09529439359903336, -0.1998525857925415, 0.09022735804319382]","[-10.015114784240723, -3.7784249782562256, 45.531436920166016, 0.08862496167421341, -0.16811861097812653, -0.055652059614658356]"
2026-02-27T10:33:25.474,667,"[7.1745429039001465, 4.112818717956543, -45.58991241455078, 0.09477680176496506, -0.2000853568315506, 0.09012317657470703]","[-9.959517478942871, -3.6819589138031006, 45.55924987792969, 0.08768261224031448, -0.1680304855108261, -0.05580994486808777]"
2026-02-27T10:33:25.533,668,"[7.170211315155029, 3.9754669666290283, -45.62770462036133, 0.09416241198778152, -0.20001006126403809, 0.09053590893745422]","[-9.916614532470703, -3.609910488128662, 45.57389450073242, 0.08673596382141113, -0.16778866946697235, -0.057031579315662384]"
2026-02-27T10:33:25.594,669,"[7.16724967956543, 3.855656385421753, -45.65656661987305, 0.09367913007736206, -0.19995272159576416, 0.09146242588758469]","[-9.860824584960938, -3.5435643196105957, 45.573524475097656, 0.08603637665510178, -0.1676402986049652, -0.058783285319805145]"
2026-02-27T10:33:25.654,670,"[4.785398960113525, 7.791996479034424, -45.85029983520508, 0.09248872846364975, -0.20269042253494263, 0.09637505561113358]","[-7.425693035125732, -7.475220203399658, 45.71641540527344, 0.26676663756370544, -0.057483136653900146, -0.06026940420269966]"
2026-02-27T10:33:25.712,671,"[7.159825801849365, 3.73478364944458, -45.720611572265625, 0.09307492524385452, -0.1997804492712021, 0.09282761812210083]","[-9.704141616821289, -3.440889596939087, 45.538639068603516, 0.08537177741527557, -0.16743405163288116, -0.0616849921643734]"
2026-02-27T10:33:25.772,672,"[7.165832042694092, 3.7239930629730225, -45.77534866333008, 0.0928228497505188, -0.1997295469045639, 0.09312748163938522]","[-9.606950759887695, -3.394005060195923, 45.53803634643555, 0.08499744534492493, -0.16726039350032806, -0.0625695064663887]"
2026-02-27T10:33:25.830,673,"[7.182746887207031, 3.7364883422851562, -45.83796691894531, 0.09260767698287964, -0.19970938563346863, 0.09323888272047043]","[-9.51477336883545, -3.37791109085083, 45.506202697753906, 0.08502606302499771, -0.16713783144950867, -0.06369312107563019]"
2026-02-27T10:33:25.891,674,"[8.830934524536133, 5.113885402679443, -45.98107147216797, 0.09129414707422256, -0.19776111841201782, 0.08816638588905334]","[-10.572783470153809, -4.296263694763184, 45.491458892822266, 0.14237160980701447, -0.24247203767299652, -0.05001799389719963]"
2026-02-27T10:33:25.950,675,"[7.348198413848877, 3.138331890106201, -45.65654373168945, 0.08238950371742249, -0.20157243311405182, 0.046802885830402374]","[-9.461446762084961, -2.708172082901001, 45.30888748168945, 0.06457619369029999, -0.16976778209209442, -0.020199866965413094]"
2026-02-27T10:33:26.009,676,"[-0.030129890888929367, 2.87683367729187, -46.06171417236328, 0.06576415151357651, 0.1423298716545105, 0.02219577692449093]","[-1.9997663497924805, -2.446388006210327, 45.21095657348633, 0.0641041249036789, -0.1699790507555008, 0.004293578211218119]"
2026-02-27T10:33:26.069,677,"[-0.02678930014371872, 2.8708949089050293, -46.030548095703125, 0.06601449847221375, 0.14228330552577972, 0.02102629281580448]","[-1.890681266784668, -2.4675867557525635, 45.22534942626953, 0.06409736722707748, -0.1699332445859909, 0.002917382400482893]"
2026-02-27T10:33:26.131,678,"[0.0068871318362653255, 2.926295757293701, -46.08625793457031, 0.06550603359937668, 0.1424669772386551, 0.02132558450102806]","[-1.8495488166809082, -2.5078794956207275, 45.17521667480469, 0.06478968262672424, -0.16984832286834717, 0.0021904692985117435]"
2026-02-27T10:33:26.190,679,"[0.04298241063952446, 2.9889097213745117, -46.139225006103516, 0.0650305226445198, 0.14265459775924683, 0.021503973752260208]","[-1.81333327293396, -2.5577001571655273, 45.12801742553711, 0.06550849974155426, -0.1697714626789093, 0.001383906346745789]"
2026-02-27T10:33:26.251,680,"[0.07981640100479126, 3.057528018951416, -46.18484115600586, 0.06461644917726517, 0.14277708530426025, 0.02117045223712921]","[-1.7842742204666138, -2.609992265701294, 45.08716583251953, 0.06617514789104462, -0.16970965266227722, 0.0011522250715643167]"
2026-02-27T10:33:26.309,681,"[0.11671984195709229, 3.134857416152954, -46.22483444213867, 0.0642571672797203, 0.14272461831569672, 0.019703319296240807]","[-1.7660006284713745, -2.6640748977661133, 45.051475524902344, 0.06675504893064499, -0.16968920826911926, 0.0020877893548458815]"
2026-02-27T10:33:26.370,682,"[0.14380083978176117, 3.221707582473755, -46.25885772705078, 0.06405438482761383, 0.1425745189189911, 0.017773594707250595]","[-1.7562624216079712, -2.7240207195281982, 45.02312088012695, 0.06734196096658707, -0.1697390377521515, 0.0036052591167390347]"
2026-02-27T10:33:26.429,683,"[0.15200334787368774, 3.311969041824341, -46.2872428894043, 0.06405622512102127, 0.14259175956249237, 0.017170006409287453]","[-1.7489728927612305, -2.79223370552063, 45.00067138671875, 0.06806737184524536, -0.16983316838741302, 0.00414918502792716]"
2026-02-27T10:33:26.491,684,"[0.15789003670215607, 3.4262611865997314, -46.33112335205078, 0.06545451283454895, 0.14259211719036102, 0.01791985332965851]","[-1.7466397285461426, -2.883694887161255, 45.00297164916992, 0.06855417042970657, -0.16987167298793793, 0.0036853195633739233]"
2026-02-27T10:33:26.550,685,"[0.15495651960372925, 3.4794437885284424, -46.320838928222656, 0.06425775587558746, 0.14298762381076813, 0.018849007785320282]","[-1.7421634197235107, -2.922142744064331, 44.966636657714844, 0.06941012293100357, -0.169953852891922, 0.00299536413513124]"
2026-02-27T10:33:26.610,686,"[0.15783067047595978, 3.5623841285705566, -46.334407806396484, 0.0644102394580841, 0.14322027564048767, 0.019793065264821053]","[-1.7496657371520996, -2.986384391784668, 44.9542121887207, 0.07005973905324936, -0.17001959681510925, 0.0023405966348946095]"
2026-02-27T10:33:26.669,687,"[0.15441736578941345, 3.634368419647217, -46.33238983154297, 0.06468608230352402, 0.14339961111545563, 0.020481392741203308]","[-1.7582507133483887, -3.0450291633605957, 44.951454162597656, 0.07055585831403732, -0.17009352147579193, 0.0018953924300149083]"
2026-02-27T10:33:26.728,688,"[0.14372418820858002, 3.695664882659912, -46.32078552246094, 0.06503059715032578, 0.14354509115219116, 0.02105202153325081]","[-1.7682236433029175, -3.097174882888794, 44.9564208984375, 0.07092830538749695, -0.17017053067684174, 0.001645189942792058]"
2026-02-27T10:33:26.787,689,"[0.12526501715183258, 3.744328498840332, -46.301090240478516, 0.06543122231960297, 0.14366544783115387, 0.021528197452425957]","[-1.7762932777404785, -3.1423401832580566, 44.96881103515625, 0.07118061184883118, -0.17024393379688263, 0.001462319865822792]"
2026-02-27T10:33:26.847,690,"[0.0970023050904274, 3.7793631553649902, -46.27275466918945, 0.06588532030582428, 0.14377468824386597, 0.02197747677564621]","[-1.7791093587875366, -3.178148031234741, 44.98944091796875, 0.07130832970142365, -0.17030981183052063, 0.001306835561990738]"
2026-02-27T10:33:26.906,691,"[0.0586492083966732, 3.800381660461426, -46.23786163330078, 0.06636199355125427, 0.14388179779052734, 0.022440465167164803]","[-1.7753167152404785, -3.20308518409729, 45.01774215698242, 0.07131358236074448, -0.17035582661628723, 0.0011359757045283914]"
2026-02-27T10:33:26.965,692,"[0.01509111002087593, 3.8089804649353027, -46.200096130371094, 0.06683019548654556, 0.1439790427684784, 0.022898461669683456]","[-1.7668603658676147, -3.21777606010437, 45.049530029296875, 0.07122290134429932, -0.17038367688655853, 0.0009430877398699522]"
2026-02-27T10:33:27.024,693,"[-0.03025210089981556, 3.8050878047943115, -46.16060256958008, 0.06727811694145203, 0.14405930042266846, 0.023323586210608482]","[-1.755325436592102, -3.221064805984497, 45.08481216430664, 0.07103455811738968, -0.170401930809021, 0.0007788841030560434]"
2026-02-27T10:33:27.082,694,"[-0.07369359582662582, 3.7862300872802734, -46.12405776977539, 0.06762424856424332, 0.14411109685897827, 0.023583831265568733]","[-1.7432743310928345, -3.210500717163086, 45.1197509765625, 0.07064559310674667, -0.17037078738212585, 0.0007173127960413694]"
2026-02-27T10:33:27.141,695,"[-0.11436688154935837, 3.75927734375, -46.08643341064453, 0.06797380745410919, 0.1441425234079361, 0.023841403424739838]","[-1.730722427368164, -3.1921093463897705, 45.156490325927734, 0.07030396908521652, -0.17036379873752594, 0.0006387999164871871]"
2026-02-27T10:33:27.202,696,"[-0.15172553062438965, 3.7231216430664062, -46.05097961425781, 0.06824769824743271, 0.14414675533771515, 0.0240430049598217]","[-1.7198983430862427, -3.1631267070770264, 45.192962646484375, 0.06989384442567825, -0.1703478842973709, 0.00067567900987342]"
2026-02-27T10:33:27.260,697,"[-0.18440571427345276, 3.677783727645874, -46.0176887512207, 0.06847125291824341, 0.1441195011138916, 0.024115391075611115]","[-1.709008812904358, -3.1259195804595947, 45.2294807434082, 0.06941923499107361, -0.17032428085803986, 0.0007334470865316689]"
2026-02-27T10:33:27.319,698,"[-0.21202604472637177, 3.6275272369384766, -45.989051818847656, 0.06862129271030426, 0.1440742015838623, 0.024112725630402565]","[-1.6998649835586548, -3.0821731090545654, 45.26255416870117, 0.06892494112253189, -0.1702931970357895, 0.0008792568696662784]"
2026-02-27T10:33:27.377,699,"[-0.2342962920665741, 3.5730338096618652, -45.964080810546875, 0.068707175552845, 0.14400790631771088, 0.024018730968236923]","[-1.6912710666656494, -3.0336005687713623, 45.29268264770508, 0.06841951608657837, -0.17025671899318695, 0.0010607439326122403]"
2026-02-27T10:33:27.437,700,"[-0.2503351867198944, 3.5173120498657227, -45.94463348388672, 0.0687156692147255, 0.14392255246639252, 0.023839423432946205]","[-1.6845852136611938, -2.982448101043701, 45.31742858886719, 0.06792374700307846, -0.17021125555038452, 0.001295591820962727]"
2026-02-27T10:33:27.498,701,"[-0.26017048954963684, 3.4622714519500732, -45.93100357055664, 0.06865684688091278, 0.14382579922676086, 0.023590778931975365]","[-1.6797086000442505, -2.930341958999634, 45.33653259277344, 0.06746181845664978, -0.17016230523586273, 0.0015909106004983187]"
2026-02-27T10:33:27.557,702,"[-0.2636582851409912, 3.409167528152466, -45.92244338989258, 0.06853648275136948, 0.1437160223722458, 0.023259110748767853]","[-1.6765285730361938, -2.879162073135376, 45.34991455078125, 0.06703807413578033, -0.17010927200317383, 0.0019189025042578578]"
2026-02-27T10:33:27.616,703,"[-0.26097702980041504, 3.3600242137908936, -45.91900634765625, 0.06836988031864166, 0.14359591901302338, 0.022854328155517578]","[-1.6755868196487427, -2.830773115158081, 45.35689163208008, 0.06667229533195496, -0.17005537450313568, 0.0023040412925183773]"
2026-02-27T10:33:27.677,704,"[-0.25235500931739807, 3.31523060798645, -45.92070007324219, 0.0681561529636383, 0.14346599578857422, 0.022371983155608177]","[-1.6768020391464233, -2.7861526012420654, 45.35858917236328, 0.06635584682226181, -0.17000333964824677, 0.0027247925754636526]"
2026-02-27T10:33:27.736,705,"[-0.23775959014892578, 3.276867628097534, -45.927574157714844, 0.06789437681436539, 0.14333201944828033, 0.02181749790906906]","[-1.6808744668960571, -2.7473316192626953, 45.353294372558594, 0.06611564010381699, -0.16995340585708618, 0.0031774595845490694]"
2026-02-27T10:33:27.795,706,"[-0.2197030931711197, 3.2454936504364014, -45.9388313293457, 0.06760041415691376, 0.14320260286331177, 0.021272296085953712]","[-1.6868395805358887, -2.713524103164673, 45.34341049194336, 0.06594038009643555, -0.16990408301353455, 0.0036619664169847965]"
2026-02-27T10:33:27.854,707,"[-0.19847603142261505, 3.2218220233917236, -45.952857971191406, 0.06730750948190689, 0.14308321475982666, 0.020724350586533546]","[-1.694114327430725, -2.6860451698303223, 45.330108642578125, 0.06583424657583237, -0.1698635220527649, 0.004142504185438156]"
