wall_time_iso,step,left_ft_joint,right_ft_joint
2026-02-26T14:50:40.001,902,"[8.773622512817383, 4.88844108581543, -46.415870666503906, 0.10924199223518372, -0.24741409718990326, 0.009540896862745285]","[-10.580913543701172, -4.391419887542725, 45.423439025878906, 0.09626034647226334, -0.19141167402267456, 0.005280770361423492]"
2026-02-26T14:50:40.037,903,"[8.773343086242676, 4.888219356536865, -46.41530990600586, 0.10924334079027176, -0.24741040170192719, 0.009544688276946545]","[-10.580755233764648, -4.391178607940674, 45.42378616333008, 0.09625842422246933, -0.19141118228435516, 0.005280668847262859]"
2026-02-26T14:50:40.074,904,"[8.773340225219727, 4.888095378875732, -46.4152717590332, 0.10924205183982849, -0.2474072277545929, 0.009542890824377537]","[-10.580649375915527, -4.391111850738525, 45.42393493652344, 0.09625622630119324, -0.19140860438346863, 0.005279303528368473]"
2026-02-26T14:50:40.110,905,"[8.773576736450195, 4.888434886932373, -46.415794372558594, 0.10924240201711655, -0.24741236865520477, 0.009540732018649578]","[-10.580910682678223, -4.391354560852051, 45.42353439331055, 0.09626176953315735, -0.19141027331352234, 0.005282572004944086]"
2026-02-26T14:50:40.146,906,"[8.773340225219727, 4.888060569763184, -46.41513442993164, 0.10924374312162399, -0.2474111169576645, 0.009544715285301208]","[-10.580774307250977, -4.391076564788818, 45.42386245727539, 0.09625440835952759, -0.19140955805778503, 0.005279507488012314]"
2026-02-26T14:50:40.183,907,"[8.773211479187012, 4.888027191162109, -46.4151496887207, 0.10924358665943146, -0.2474074512720108, 0.00954721961170435]","[-10.580726623535156, -4.39103364944458, 45.42409133911133, 0.09625406563282013, -0.19140887260437012, 0.005278298165649176]"
2026-02-26T14:50:40.220,908,"[8.773385047912598, 4.888124465942383, -46.415313720703125, 0.10924354195594788, -0.24741153419017792, 0.009543903172016144]","[-10.580843925476074, -4.391098976135254, 45.42382049560547, 0.09625542908906937, -0.19140949845314026, 0.005281663965433836]"
2026-02-26T14:50:40.257,909,"[8.773262023925781, 4.888073921203613, -46.41529846191406, 0.10924316197633743, -0.247407466173172, 0.009544212371110916]","[-10.580792427062988, -4.3910651206970215, 45.42408752441406, 0.09625518321990967, -0.19140949845314026, 0.005281416699290276]"
2026-02-26T14:50:40.294,910,"[8.773476600646973, 4.888393402099609, -46.41563034057617, 0.10924142599105835, -0.24741068482398987, 0.009543968364596367]","[-10.581006050109863, -4.3913469314575195, 45.42341232299805, 0.09626080095767975, -0.1914101094007492, 0.005280419252812862]"
2026-02-26T14:50:40.331,911,"[8.77348804473877, 4.888257026672363, -46.4156379699707, 0.10924142599105835, -0.24741043150424957, 0.009544537402689457]","[-10.580936431884766, -4.391282081604004, 45.42362594604492, 0.09625846892595291, -0.19140911102294922, 0.0052794041112065315]"
2026-02-26T14:50:40.367,912,"[8.773421287536621, 4.888341426849365, -46.41565704345703, 0.10924110561609268, -0.24740959703922272, 0.009545987471938133]","[-10.581019401550293, -4.391280651092529, 45.423492431640625, 0.0962589904665947, -0.1914096474647522, 0.005280783865600824]"
2026-02-26T14:50:40.404,913,"[8.773656845092773, 4.888495922088623, -46.41596603393555, 0.10924164950847626, -0.24741239845752716, 0.009540015831589699]","[-10.581110000610352, -4.391465663909912, 45.423336029052734, 0.09626175463199615, -0.19141091406345367, 0.0052839298732578754]"
2026-02-26T14:50:40.440,914,"[8.773658752441406, 4.888571739196777, -46.41598129272461, 0.10924329608678818, -0.24741367995738983, 0.009543055668473244]","[-10.58120059967041, -4.391558647155762, 45.42324447631836, 0.09626447409391403, -0.19141234457492828, 0.00528154568746686]"
2026-02-26T14:50:40.475,915,"[8.773438453674316, 4.8883056640625, -46.41568374633789, 0.10924163460731506, -0.2474105954170227, 0.009546739049255848]","[-10.58098316192627, -4.3913421630859375, 45.42344665527344, 0.09625759720802307, -0.19140832126140594, 0.005278159864246845]"
2026-02-26T14:50:40.511,916,"[8.773382186889648, 4.888372898101807, -46.4155158996582, 0.10924248397350311, -0.24741049110889435, 0.009543832391500473]","[-10.581013679504395, -4.3913960456848145, 45.4235954284668, 0.09626200050115585, -0.191412553191185, 0.005281324964016676]"
2026-02-26T14:50:40.547,917,"[8.773418426513672, 4.888279914855957, -46.41546630859375, 0.10924295336008072, -0.2474106252193451, 0.009544994682073593]","[-10.58089542388916, -4.391322612762451, 45.42372131347656, 0.09625952690839767, -0.1914108842611313, 0.005278498400002718]"
2026-02-26T14:50:40.585,918,"[8.773446083068848, 4.8883209228515625, -46.41557693481445, 0.10924405604600906, -0.24740752577781677, 0.009543183259665966]","[-10.580853462219238, -4.3913350105285645, 45.42391586303711, 0.09626076370477676, -0.19141095876693726, 0.0052807144820690155]"
2026-02-26T14:50:40.623,919,"[8.773514747619629, 4.8882951736450195, -46.415367126464844, 0.10924363136291504, -0.24741289019584656, 0.009544182568788528]","[-10.580900192260742, -4.391380310058594, 45.42359161376953, 0.09625869244337082, -0.19141097366809845, 0.005279080476611853]"
2026-02-26T14:50:40.658,920,"[8.773534774780273, 4.888391494750977, -46.41581344604492, 0.10924135893583298, -0.2474096417427063, 0.00954627525061369]","[-10.580927848815918, -4.391456127166748, 45.42354202270508, 0.09626083821058273, -0.19140945374965668, 0.005276575218886137]"
2026-02-26T14:50:40.693,921,"[8.773361206054688, 4.888157367706299, -46.41530990600586, 0.10924187302589417, -0.24740782380104065, 0.009547298774123192]","[-10.580798149108887, -4.39126443862915, 45.423805236816406, 0.09625712782144547, -0.19140954315662384, 0.005276785697788]"
2026-02-26T14:50:40.729,922,"[8.773627281188965, 4.88851261138916, -46.4157829284668, 0.10924072563648224, -0.2474149465560913, 0.009543908759951591]","[-10.581097602844238, -4.391512870788574, 45.42319107055664, 0.09625986963510513, -0.1914098858833313, 0.005279799923300743]"
2026-02-26T14:50:40.764,923,"[8.773445129394531, 4.888340950012207, -46.41561508178711, 0.10924336314201355, -0.24740910530090332, 0.009543540887534618]","[-10.580897331237793, -4.391427993774414, 45.42363739013672, 0.09626048803329468, -0.19141113758087158, 0.0052801333367824554]"
2026-02-26T14:50:40.800,924,"[8.773632049560547, 4.888493537902832, -46.415931701660156, 0.10924097150564194, -0.2474122941493988, 0.009541242383420467]","[-10.581032752990723, -4.391534805297852, 45.423404693603516, 0.09626244008541107, -0.19141089916229248, 0.005280741024762392]"
2026-02-26T14:50:40.836,925,"[8.77332878112793, 4.888213157653809, -46.41549301147461, 0.10924173146486282, -0.24740788340568542, 0.009543264284729958]","[-10.580785751342773, -4.391335487365723, 45.42376708984375, 0.09625736624002457, -0.19140858948230743, 0.005279311444610357]"
2026-02-26T14:50:40.872,926,"[8.773181915283203, 4.888240814208984, -46.415374755859375, 0.10924109816551208, -0.24740733206272125, 0.009544355794787407]","[-10.580778121948242, -4.391302585601807, 45.423709869384766, 0.09625550359487534, -0.19140830636024475, 0.005280967336148024]"
2026-02-26T14:50:40.908,927,"[8.773362159729004, 4.888279438018799, -46.41547775268555, 0.1092425212264061, -0.24740706384181976, 0.009542567655444145]","[-10.580768585205078, -4.391364574432373, 45.42387771606445, 0.09625940769910812, -0.1914108544588089, 0.005280539393424988]"
2026-02-26T14:50:40.946,928,"[8.773402214050293, 4.8881707191467285, -46.41536331176758, 0.10924240201711655, -0.24740934371948242, 0.009541461244225502]","[-10.580789566040039, -4.3912763595581055, 45.42391586303711, 0.09625594317913055, -0.19141003489494324, 0.005280433222651482]"
2026-02-26T14:50:40.981,929,"[8.773390769958496, 4.888268947601318, -46.41558837890625, 0.10923966765403748, -0.24740813672542572, 0.009539800696074963]","[-10.580788612365723, -4.391320705413818, 45.423702239990234, 0.09625601768493652, -0.19140839576721191, 0.005282306578010321]"
2026-02-26T14:50:41.016,930,"[8.77338695526123, 4.888287544250488, -46.41550827026367, 0.10924217104911804, -0.24741089344024658, 0.009541542269289494]","[-10.580849647521973, -4.391351222991943, 45.42379379272461, 0.09625859558582306, -0.19141073524951935, 0.005281553603708744]"
2026-02-26T14:50:41.051,931,"[8.773416519165039, 4.888115406036377, -46.4151611328125, 0.10924407094717026, -0.2474108338356018, 0.009542198851704597]","[-10.580742835998535, -4.391257286071777, 45.42396926879883, 0.096256323158741, -0.19141201674938202, 0.005279852077364922]"
2026-02-26T14:50:41.087,932,"[8.773336410522461, 4.888237953186035, -46.41535568237305, 0.10924169421195984, -0.24740827083587646, 0.009544587694108486]","[-10.580801010131836, -4.391293525695801, 45.42388153076172, 0.09625700116157532, -0.19140970706939697, 0.005278863478451967]"
2026-02-26T14:50:41.122,933,"[8.773686408996582, 4.888606071472168, -46.4159049987793, 0.10924261808395386, -0.2474144548177719, 0.009542656131088734]","[-10.581046104431152, -4.391631603240967, 45.42333984375, 0.09626436978578568, -0.19141222536563873, 0.005279474426060915]"
2026-02-26T14:50:41.157,934,"[8.773409843444824, 4.888321399688721, -46.415409088134766, 0.10924237966537476, -0.24740923941135406, 0.009543263353407383]","[-10.580770492553711, -4.391432285308838, 45.42369079589844, 0.0962604358792305, -0.19140997529029846, 0.005278558935970068]"
2026-02-26T14:50:41.192,935,"[8.773489952087402, 4.888426303863525, -46.415504455566406, 0.10924199223518372, -0.24741125106811523, 0.009545170702040195]","[-10.580951690673828, -4.3914384841918945, 45.423553466796875, 0.09626054018735886, -0.19141146540641785, 0.005278814118355513]"
2026-02-26T14:50:41.227,936,"[8.773505210876465, 4.888522148132324, -46.41571044921875, 0.10924073308706284, -0.24741141498088837, 0.009541835635900497]","[-10.580945014953613, -4.391535758972168, 45.423397064208984, 0.09626162052154541, -0.1914098709821701, 0.0052809808403253555]"
2026-02-26T14:50:41.263,937,"[8.773496627807617, 4.888425350189209, -46.41575622558594, 0.10924077033996582, -0.24741017818450928, 0.009542711079120636]","[-10.580897331237793, -4.391502857208252, 45.42349624633789, 0.09626166522502899, -0.1914091557264328, 0.005278501659631729]"
2026-02-26T14:50:41.299,938,"[8.773293495178223, 4.888163089752197, -46.41537857055664, 0.10924161225557327, -0.24740572273731232, 0.009541723877191544]","[-10.580650329589844, -4.391263484954834, 45.423973083496094, 0.09625668823719025, -0.19140765070915222, 0.005280403885990381]"
2026-02-26T14:50:41.334,939,"[8.773124694824219, 4.887895107269287, -46.414798736572266, 0.10924465209245682, -0.247405543923378, 0.009540794417262077]","[-10.580538749694824, -4.3910441398620605, 45.42438507080078, 0.09625361859798431, -0.1914106160402298, 0.005282225552946329]"
2026-02-26T14:50:41.369,940,"[8.773155212402344, 4.887768268585205, -46.414512634277344, 0.10924407839775085, -0.24740633368492126, 0.009542797692120075]","[-10.580427169799805, -4.39092493057251, 45.42449951171875, 0.09624890238046646, -0.19140955805778503, 0.00527862599119544]"
2026-02-26T14:50:41.405,941,"[8.773406028747559, 4.888191223144531, -46.41525650024414, 0.10924134403467178, -0.24740731716156006, 0.009542183950543404]","[-10.580647468566895, -4.391293048858643, 45.42383575439453, 0.09625644981861115, -0.19140870869159698, 0.00527710746973753]"
2026-02-26T14:50:41.439,942,"[8.773473739624023, 4.8883562088012695, -46.415626525878906, 0.10924005508422852, -0.2474101334810257, 0.009541119448840618]","[-10.580873489379883, -4.391392707824707, 45.423484802246094, 0.09625770151615143, -0.1914089322090149, 0.005280672572553158]"
2026-02-26T14:50:41.475,943,"[8.773493766784668, 4.888307094573975, -46.4153938293457, 0.10924218595027924, -0.24740958213806152, 0.009539764374494553]","[-10.580801010131836, -4.3913798332214355, 45.42375564575195, 0.09625894576311111, -0.19141033291816711, 0.005281474441289902]"
2026-02-26T14:50:41.511,944,"[8.77350902557373, 4.888403415679932, -46.4155387878418, 0.10924185067415237, -0.24741221964359283, 0.009541377425193787]","[-10.580886840820312, -4.391416072845459, 45.42355728149414, 0.09625865519046783, -0.191411092877388, 0.005281177815049887]"
2026-02-26T14:50:41.547,945,"[8.773518562316895, 4.8883466720581055, -46.415592193603516, 0.1092417985200882, -0.24741236865520477, 0.009542789310216904]","[-10.580900192260742, -4.391372203826904, 45.42369079589844, 0.09625806659460068, -0.19141048192977905, 0.005280056037008762]"
2026-02-26T14:50:41.582,946,"[8.773618698120117, 4.888551712036133, -46.41563415527344, 0.10924183577299118, -0.24741517007350922, 0.00954480655491352]","[-10.581033706665039, -4.391548156738281, 45.423179626464844, 0.09626030176877975, -0.19141089916229248, 0.0052782329730689526]"
2026-02-26T14:50:41.617,947,"[8.77352523803711, 4.888321399688721, -46.41554641723633, 0.10924111306667328, -0.24741260707378387, 0.009541810490190983]","[-10.580873489379883, -4.391383171081543, 45.423606872558594, 0.09625710546970367, -0.19140960276126862, 0.005279551260173321]"
2026-02-26T14:50:41.652,948,"[8.773505210876465, 4.88839864730835, -46.41557312011719, 0.10924363136291504, -0.24741190671920776, 0.009543056599795818]","[-10.580896377563477, -4.3914642333984375, 45.423789978027344, 0.09626224637031555, -0.1914120465517044, 0.005279484670609236]"
2026-02-26T14:50:41.689,949,"[8.773329734802246, 4.888238430023193, -46.415218353271484, 0.10924248397350311, -0.2474076896905899, 0.009541881270706654]","[-10.580733299255371, -4.391303062438965, 45.423858642578125, 0.09625779092311859, -0.19140876829624176, 0.005280513782054186]"
2026-02-26T14:50:41.726,950,"[8.773463249206543, 4.888369083404541, -46.415584564208984, 0.10924162715673447, -0.24740800261497498, 0.009543387219309807]","[-10.58080768585205, -4.391401767730713, 45.423744201660156, 0.09625905752182007, -0.1914094090461731, 0.00527836661785841]"
2026-02-26T14:50:41.762,951,"[8.77338695526123, 4.888368129730225, -46.41562271118164, 0.10924199968576431, -0.24740761518478394, 0.009541410952806473]","[-10.58082389831543, -4.391433238983154, 45.42378234863281, 0.09626071900129318, -0.19140970706939697, 0.005280631128698587]"
2026-02-26T14:50:41.798,952,"[8.773430824279785, 4.888391017913818, -46.415653228759766, 0.10924232006072998, -0.24740608036518097, 0.009540952742099762]","[-10.580790519714355, -4.391422748565674, 45.42372512817383, 0.09626031666994095, -0.19140952825546265, 0.005281450692564249]"
2026-02-26T14:50:41.835,953,"[8.773364067077637, 4.888207912445068, -46.41529846191406, 0.1092437133193016, -0.24740919470787048, 0.0095423748716712]","[-10.580757141113281, -4.391335964202881, 45.4239387512207, 0.09625763446092606, -0.19141049683094025, 0.005279469303786755]"
2026-02-26T14:50:41.871,954,"[8.773378372192383, 4.888342380523682, -46.41542434692383, 0.10924303531646729, -0.24740935862064362, 0.00954365823417902]","[-10.580824851989746, -4.391375541687012, 45.42378234863281, 0.09625941514968872, -0.19141030311584473, 0.005279278848320246]"
2026-02-26T14:50:41.907,955,"[8.773421287536621, 4.888370037078857, -46.415557861328125, 0.1092417910695076, -0.2474098652601242, 0.009543702006340027]","[-10.580877304077148, -4.391391754150391, 45.42359924316406, 0.09625788778066635, -0.19140933454036713, 0.005279812961816788]"
2026-02-26T14:50:41.945,956,"[8.77344799041748, 4.888301849365234, -46.41542434692383, 0.10924167186021805, -0.24740922451019287, 0.009542297571897507]","[-10.580817222595215, -4.391362190246582, 45.42364501953125, 0.09625838696956635, -0.1914096623659134, 0.005279971286654472]"
2026-02-26T14:50:41.983,957,"[8.773366928100586, 4.8882880210876465, -46.41527557373047, 0.1092441976070404, -0.2474059909582138, 0.009541484527289867]","[-10.580731391906738, -4.391368865966797, 45.42391586303711, 0.09626222401857376, -0.19141189754009247, 0.0052808551117777824]"
2026-02-26T14:50:42.020,958,"[8.77331829071045, 4.888174533843994, -46.41518020629883, 0.10924290865659714, -0.24740616977214813, 0.009541853331029415]","[-10.580695152282715, -4.3912506103515625, 45.42406463623047, 0.09625798463821411, -0.19140952825546265, 0.0052802953869104385]"
2026-02-26T14:50:42.058,959,"[8.77340030670166, 4.88824462890625, -46.41531753540039, 0.10924184322357178, -0.24741068482398987, 0.009541788138449192]","[-10.580795288085938, -4.391299247741699, 45.42379379272461, 0.09625673294067383, -0.1914098858833313, 0.005280398763716221]"
